customer_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,avg_review_sentiment,min_review_sentiment,max_review_sentiment,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,AvgMonthlySpend,TotalAddons,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-60m,TenureGroup_61-72m,HasFiberOptic,IsAutoPay,IsSenior,MultipleLines_Yes,Contract_Two year.1,PaymentMethod_E-Check,PaymentMethod_Mail Check,InternetService_No Internet,Predicted_CLV,CLVSegment,SentimentScore,Sentiment_Negative,Sentiment_Neutral,Sentiment_Positive
CUST2678,1,0,0,0,4,1,0,0,0,0,0,0,0,50.4,206.6,1,201.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,51.65,0,False,False,False,False,0,0,0,True,False,False,True,False,202.61705,Low,0.0,False,True,False
CUST2679,0,0,0,0,7,1,1,0,0,0,0,0,1,79.65,604.7,1,557.5500000000001,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,86.38571428571429,1,False,False,False,False,1,0,0,True,False,False,True,False,564.7512,Medium,0.0,False,True,False
CUST2680,1,0,0,0,69,1,0,1,0,1,1,1,1,105.2,7386.05,0,7258.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,107.04420289855072,4,False,False,False,True,1,0,0,True,False,False,False,False,7243.874,High,0.0,False,True,False
CUST2681,0,0,1,0,72,1,1,1,1,0,1,0,0,100.65,7334.05,0,7246.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,101.86180555555556,4,False,False,False,True,1,0,0,True,True,False,False,False,7269.0205,High,0.0,False,True,False
CUST2682,1,1,0,0,19,1,0,0,1,0,0,0,1,79.85,1471.75,1,1517.15,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,77.46052631578948,1,True,False,False,False,1,0,1,True,False,True,False,False,1524.1195,High,0.0,False,True,False
CUST2683,1,0,0,0,28,1,0,0,1,1,0,1,0,91.0,2626.15,0,2548.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,93.79107142857144,3,False,True,False,False,1,0,0,False,False,True,False,False,2530.3735,High,0.0,False,True,False
CUST2684,1,0,1,0,5,1,0,1,0,0,0,0,1,78.75,412.1,1,393.75,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,82.42,1,False,False,False,False,1,0,0,True,False,True,False,False,381.1961,Low,0.0,False,True,False
CUST2685,0,1,1,0,72,1,1,1,1,1,1,1,1,116.75,8277.05,0,8406.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,True,False,114.95902777777776,6,False,False,False,True,1,1,1,True,True,False,False,False,8404.473,High,0.0,False,True,False
CUST2686,1,1,1,1,8,1,0,0,0,0,1,0,1,80.45,583.45,1,643.6,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,72.93125,1,False,False,False,False,1,1,1,False,False,False,False,False,642.31165,Medium,0.0,False,True,False
CUST2687,0,0,0,0,7,1,1,0,0,0,0,1,1,59.1,369.25,0,413.7,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,False,False,52.75,2,False,False,False,False,0,0,0,False,False,True,False,False,400.54913,Low,0.0,False,True,False
CUST2688,0,0,0,0,22,1,1,0,0,0,0,0,1,49.8,1049.05,0,1095.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,47.684090909090905,1,True,False,False,False,0,0,0,False,False,True,False,False,1077.5963,High,0.0,False,True,False
CUST2689,1,0,0,0,72,1,0,0,0,0,0,0,0,19.3,1414.8,0,1389.6,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,19.65,0,False,False,False,True,0,0,0,False,True,False,False,True,1385.484,High,0.0,False,True,False
CUST2690,1,0,1,1,8,1,0,0,0,0,0,0,0,19.65,169.75,0,157.2,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,False,True,21.21875,0,False,False,False,False,0,1,0,False,False,False,False,True,153.4925,Low,0.0,False,True,False
CUST2691,1,0,1,0,52,1,1,1,1,1,0,1,1,81.4,4354.45,0,4232.8,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,83.73942307692307,5,False,False,True,False,0,1,0,True,False,False,False,False,4250.2607,High,0.0,False,True,False
CUST2692,0,0,0,0,68,0,1,0,1,1,0,0,0,38.9,2719.2,0,2645.2,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,False,39.98823529411764,3,False,False,False,True,0,0,0,False,True,False,True,False,2660.432,High,0.0,False,True,False
CUST2693,0,0,1,0,71,1,1,1,1,1,1,1,0,87.95,6365.35,0,6244.45,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,89.65281690140846,6,False,False,False,True,0,0,0,True,True,False,False,False,6217.1987,High,0.0,False,True,False
CUST2694,1,0,0,0,2,1,0,0,0,0,0,0,0,19.85,51.6,0,39.7,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,25.8,0,False,False,False,False,0,0,0,False,False,False,True,True,33.42603,Low,0.0,False,True,False
CUST2695,0,1,0,0,34,1,0,1,0,1,1,0,1,96.35,3190.25,0,3275.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,93.83088235294116,3,False,True,False,False,1,0,1,True,False,True,False,False,3261.1147,High,0.0,False,True,False
CUST2696,0,0,0,0,35,0,0,0,0,0,0,0,0,24.15,812.5,0,845.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,23.214285714285715,0,False,True,False,False,0,0,0,False,False,True,False,False,838.4017,Medium,0.0,False,True,False
CUST2697,0,0,1,1,61,1,0,0,0,0,0,0,0,19.1,1143.8,0,1165.1,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,True,18.750819672131147,0,False,False,False,True,0,1,0,False,False,False,False,True,1170.7588,High,0.0,False,True,False
CUST2698,1,0,0,0,1,1,0,0,0,0,0,0,0,44.0,44.0,0,44.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,44.0,0,False,False,False,False,0,0,0,False,False,True,False,False,44.223877,Low,0.0,False,True,False
CUST2699,0,0,0,0,1,1,0,0,0,0,0,0,1,50.1,50.1,1,50.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,50.1,0,False,False,False,False,0,0,0,True,False,False,True,False,50.9426,Low,0.0,False,True,False
CUST2700,0,0,1,1,53,1,0,0,1,0,0,1,0,60.6,3297.0,0,3211.8,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,62.20754716981132,2,False,False,True,False,0,1,0,False,False,False,False,False,3245.145,High,0.0,False,True,False
CUST2701,0,0,1,0,72,1,0,0,0,0,0,0,0,25.65,1887.0,0,1846.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,26.20833333333333,0,False,False,False,True,0,0,0,True,True,False,False,True,1822.7742,High,0.0,False,True,False
CUST2702,1,0,1,0,2,1,0,0,1,0,0,0,0,76.4,151.8,1,152.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,75.9,1,False,False,False,False,1,0,0,False,False,True,False,False,160.54984,Low,0.0,False,True,False
CUST2703,1,0,0,0,3,1,0,0,1,1,1,1,1,98.7,293.65,1,296.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,97.88333333333333,4,False,False,False,False,1,0,0,False,False,True,False,False,305.9881,Low,0.0,False,True,False
CUST2704,0,1,0,0,13,1,1,0,0,0,1,1,1,100.8,1308.1,1,1310.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,100.62307692307692,3,True,False,False,False,1,0,1,True,False,True,False,False,1315.1941,High,0.0,False,True,False
CUST2705,1,1,1,0,41,0,0,1,1,0,1,1,1,53.95,2215.4,0,2211.9500000000003,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,54.03414634146342,4,False,True,False,False,0,0,1,False,False,True,False,False,2222.4365,High,0.0,False,True,False
CUST2706,0,0,1,0,24,1,0,0,0,0,0,0,0,20.4,482.8,0,489.6,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,True,20.116666666666667,0,True,False,False,False,0,1,0,False,False,False,False,True,488.3543,Low,0.0,False,True,False
CUST2707,0,0,1,1,28,1,0,0,0,0,1,1,1,90.1,2598.95,1,2522.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,92.81964285714284,2,False,True,False,False,1,0,0,False,False,False,False,False,2528.526,High,0.0,False,True,False
CUST2708,1,0,0,0,8,0,1,0,0,0,0,0,0,29.35,216.45,0,234.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,27.05625,1,False,False,False,False,0,0,0,False,False,False,True,False,224.89716,Low,0.0,False,True,False
CUST2709,1,0,0,0,1,1,0,0,0,0,0,0,1,20.45,20.45,0,20.45,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,20.45,0,False,False,False,False,0,0,0,False,False,False,True,True,22.160479,Low,0.0,False,True,False
CUST2710,0,0,0,0,54,1,0,0,1,1,0,1,1,95.1,5064.85,0,5135.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,93.79351851851852,3,False,False,True,False,1,0,0,True,True,False,False,False,5096.325,High,0.0,False,True,False
CUST2711,1,0,0,0,41,1,0,0,0,0,0,0,1,25.25,996.45,0,1035.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,True,24.303658536585367,0,False,True,False,False,0,0,0,True,False,False,False,True,1032.2661,High,0.0,False,True,False
CUST2712,0,0,1,0,19,1,0,0,0,0,0,0,0,44.9,839.65,0,853.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,44.19210526315789,0,True,False,False,False,0,0,0,False,False,False,True,False,845.86,Medium,0.0,False,True,False
CUST2713,0,0,1,1,72,1,1,1,1,1,1,1,0,92.65,6733.0,0,6670.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,93.51388888888889,6,False,False,False,True,0,0,0,True,True,False,False,False,6652.5625,High,0.0,False,True,False
CUST2714,1,0,0,0,62,0,1,1,1,1,0,0,1,43.7,2618.3,0,2709.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,42.230645161290326,4,False,False,False,True,0,0,0,False,True,False,False,False,2680.1313,High,0.0,False,True,False
CUST2715,0,1,1,1,56,1,1,0,0,1,1,1,1,72.6,4084.35,0,4065.6,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,72.93482142857142,4,False,False,True,False,0,1,1,False,True,False,False,False,4068.4983,High,0.0,False,True,False
CUST2716,1,0,0,0,15,1,0,0,0,0,0,0,0,51.55,765.5,1,773.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,51.03333333333333,0,True,False,False,False,0,0,0,True,False,True,False,False,789.1014,Medium,0.0,False,True,False
CUST2717,1,1,0,0,10,1,0,0,0,0,0,1,1,79.25,793.55,1,792.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,79.35499999999999,1,False,False,False,False,1,0,1,False,False,True,False,False,769.4186,Medium,0.0,False,True,False
CUST2718,1,0,1,1,32,1,0,0,0,0,0,0,0,18.95,613.95,0,606.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,19.1859375,0,False,True,False,False,0,0,0,False,True,False,True,True,605.2655,Medium,0.0,False,True,False
CUST2719,1,0,0,0,21,1,0,0,0,0,0,0,0,20.5,402.85,0,430.5,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,False,True,19.183333333333334,0,True,False,False,False,0,1,0,False,False,False,False,True,435.75443,Low,0.0,False,True,False
CUST2720,1,0,1,1,62,1,0,0,0,0,0,0,0,19.95,1244.8,0,1236.9,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,False,True,20.07741935483871,0,False,False,False,True,0,0,0,False,False,False,False,True,1239.3711,High,0.0,False,True,False
CUST2721,0,0,0,0,2,0,0,0,0,0,0,0,0,24.5,46.4,0,49.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,23.2,0,False,False,False,False,0,0,0,False,False,True,False,False,54.70225,Low,0.0,False,True,False
CUST2722,1,0,0,1,27,1,0,0,0,0,0,0,0,20.6,581.85,0,556.2,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,21.55,0,False,True,False,False,0,0,0,False,True,False,True,True,553.7199,Medium,0.0,False,True,False
CUST2723,1,0,0,0,5,1,0,0,0,0,1,1,1,94.85,462.8,1,474.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,92.56,2,False,False,False,False,1,0,0,True,False,False,False,False,494.51517,Low,0.0,False,True,False
CUST2724,0,0,0,0,25,0,1,1,1,0,1,1,0,61.05,1540.2,0,1526.25,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,False,False,61.608,5,False,True,False,False,0,0,0,False,False,True,False,False,1507.5721,High,0.0,False,True,False
CUST2725,0,0,0,0,2,1,0,0,0,0,0,1,1,85.7,169.8,1,171.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,84.9,1,False,False,False,False,1,0,0,True,False,True,False,False,171.59904,Low,0.0,False,True,False
CUST2726,1,0,0,0,49,1,0,1,0,1,1,1,1,106.65,5168.1,0,5225.85,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,105.47142857142858,4,False,False,True,False,1,0,0,True,False,False,False,False,5232.225,High,0.0,False,True,False
CUST2727,0,0,0,0,63,1,1,1,1,0,1,1,0,108.25,6780.1,0,6819.75,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,107.62063492063491,5,False,False,False,True,1,1,0,True,False,False,False,False,6809.349,High,0.0,False,True,False
CUST2728,0,0,0,1,4,1,0,0,0,0,0,0,0,20.4,94.5,0,81.6,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,False,True,23.625,0,False,False,False,False,0,1,0,False,False,False,False,True,82.664,Low,0.0,False,True,False
CUST2729,0,0,1,0,1,1,0,0,0,0,1,0,1,55.3,55.3,0,55.3,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,55.3,1,False,False,False,False,0,0,0,False,False,False,True,False,53.63218,Low,0.0,False,True,False
CUST2730,1,0,0,0,11,1,0,0,0,0,0,0,0,20.25,208.0,0,222.75,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,18.90909090909091,0,False,False,False,False,0,0,0,False,False,False,True,True,224.93073,Low,0.0,False,True,False
CUST2731,1,1,0,0,52,1,0,0,0,0,0,0,1,72.95,3829.75,0,3793.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,73.64903846153847,0,False,False,True,False,1,0,1,True,False,False,False,False,3796.956,High,0.0,False,True,False
CUST2732,0,1,1,0,60,1,0,1,0,0,0,1,0,89.45,5294.6,0,5367.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,88.24333333333334,2,False,False,True,False,1,0,1,True,False,True,False,False,5395.9004,High,0.0,False,True,False
CUST2733,1,0,0,0,64,1,0,0,1,1,1,1,1,104.65,6889.8,0,6697.6,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,True,False,107.653125,4,False,False,False,True,1,1,0,True,False,False,False,False,6691.7007,High,0.0,False,True,False
CUST2734,0,0,1,1,43,1,1,0,1,0,1,1,0,75.2,3254.35,0,3233.6,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,75.68255813953488,4,False,True,False,False,0,0,0,False,True,False,False,False,3221.6775,High,0.0,False,True,False
CUST2735,0,0,1,0,61,1,0,0,0,1,1,1,0,101.15,6383.9,0,6170.150000000001,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,104.65409836065574,3,False,False,False,True,1,0,0,True,False,False,False,False,6175.182,High,0.0,False,True,False
CUST2736,0,0,0,0,1,1,0,0,0,0,0,0,0,44.4,44.4,1,44.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,44.4,0,False,False,False,False,0,0,0,False,False,False,True,False,47.034153,Low,0.0,False,True,False
CUST2737,1,1,0,0,5,1,0,0,0,0,1,1,1,89.5,477.7,1,447.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,95.54,2,False,False,False,False,1,0,1,False,False,True,False,False,448.49954,Low,0.0,False,True,False
CUST2738,1,0,0,0,66,1,1,1,1,1,0,0,0,68.75,4447.55,0,4537.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,67.38712121212122,4,False,False,False,True,0,0,0,True,True,False,False,False,4506.249,High,0.0,False,True,False
CUST2739,1,0,1,0,67,1,1,1,1,1,1,1,1,111.05,7321.05,0,7440.349999999999,0.032969583911668,-0.5999999999999999,0.8,False,True,False,True,False,True,False,109.26940298507463,6,False,False,False,True,1,0,0,False,True,True,False,False,7453.8584,High,0.0,False,True,False
CUST2740,0,0,1,0,42,1,0,0,1,1,1,1,1,99.0,4135.0,0,4158.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,True,False,98.45238095238096,4,False,True,False,False,1,1,0,False,True,False,False,False,4130.769,High,0.0,False,True,False
CUST2741,1,1,1,0,1,1,0,0,0,0,1,0,1,86.05,86.05,1,86.05,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,86.05,1,False,False,False,False,1,0,1,True,False,True,False,False,96.01323,Low,0.0,False,True,False
CUST2742,0,0,1,1,31,1,0,0,0,0,0,0,0,21.0,697.7,0,651.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,22.506451612903227,0,False,True,False,False,0,0,0,False,True,False,True,True,643.76483,Medium,0.0,False,True,False
CUST2743,1,0,0,0,7,1,0,0,0,0,0,0,1,19.4,168.65,0,135.79999999999998,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,24.092857142857145,0,False,False,False,False,0,0,0,False,False,False,True,True,135.87698,Low,0.0,False,True,False
CUST2744,1,0,0,0,4,0,0,0,0,0,1,1,1,44.55,174.3,1,178.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,43.575,2,False,False,False,False,0,0,0,False,False,True,False,False,169.6127,Low,0.0,False,True,False
CUST2745,1,0,1,1,34,1,0,0,1,0,1,1,0,77.2,2753.8,0,2624.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,False,False,80.99411764705883,3,False,True,False,False,0,0,0,True,False,False,False,False,2639.464,High,0.0,False,True,False
CUST2746,1,0,0,0,3,1,0,0,0,0,0,0,1,19.45,69.25,0,58.35,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,True,23.08333333333333,0,False,False,False,False,0,0,0,False,False,False,True,True,60.1375,Low,0.0,False,True,False
CUST2747,0,0,1,1,19,0,0,0,0,0,0,0,1,24.85,434.8,0,472.15,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,22.88421052631579,0,True,False,False,False,0,0,0,False,False,False,True,False,475.93613,Low,0.0,False,True,False
CUST2748,1,0,1,1,31,0,1,0,0,1,0,0,0,35.4,1077.5,1,1097.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,34.75806451612903,2,False,True,False,False,0,0,0,False,False,False,False,False,1099.184,High,0.0,False,True,False
CUST2749,0,0,0,0,1,1,0,0,0,0,1,1,0,95.65,95.65,1,95.65,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,95.65,2,False,False,False,False,1,0,0,True,False,False,True,False,92.52982,Low,0.0,False,True,False
CUST2750,1,0,0,0,3,0,1,0,1,1,0,0,0,41.35,107.25,0,124.05,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,35.75,3,False,False,False,False,0,0,0,False,False,False,True,False,125.3082,Low,0.0,False,True,False
CUST2751,1,0,1,0,46,1,0,0,0,0,0,0,0,19.6,851.2,0,901.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,True,18.50434782608696,0,False,True,False,False,0,0,0,False,False,True,False,True,904.38794,Medium,0.0,False,True,False
CUST2752,0,0,0,0,1,1,0,0,0,0,0,0,0,20.95,20.95,1,20.95,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,20.95,0,False,False,False,False,0,0,0,False,False,False,True,True,23.102472,Low,0.0,False,True,False
CUST2753,0,0,1,1,69,1,1,0,1,0,0,0,0,84.45,5848.6,0,5827.05,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,84.76231884057971,2,False,False,False,True,1,0,0,True,False,False,False,False,5851.0947,High,0.0,False,True,False
CUST2754,1,0,0,0,5,1,0,0,0,0,0,0,0,20.25,109.8,0,101.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,21.96,0,False,False,False,False,0,0,0,False,False,False,True,True,95.39062,Low,0.0,False,True,False
CUST2755,1,0,0,0,1,1,0,0,0,0,0,0,0,19.65,19.65,0,19.65,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,True,19.65,0,False,False,False,False,0,0,0,False,False,False,False,True,21.577072,Low,0.0,False,True,False
CUST2756,1,0,0,0,26,1,0,0,0,0,0,0,1,20.65,595.5,0,536.9,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,True,22.90384615384616,0,False,True,False,False,0,1,0,False,False,False,False,True,567.30853,Medium,0.0,False,True,False
CUST2757,0,1,0,0,10,0,0,0,0,0,0,1,1,34.7,329.8,1,347.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,32.980000000000004,1,False,False,False,False,0,0,1,False,False,True,False,False,330.37402,Low,0.0,False,True,False
CUST2758,1,0,0,0,25,1,0,0,1,1,1,1,0,99.3,2513.5,0,2482.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,100.54,4,False,True,False,False,1,0,0,False,True,False,False,False,2496.4434,High,0.0,False,True,False
CUST2759,1,0,1,1,64,1,1,1,0,0,0,0,0,81.05,5135.35,0,5187.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,80.23984375,2,False,False,False,True,1,0,0,False,False,True,False,False,5178.46,High,0.0,False,True,False
CUST2760,1,0,1,1,30,1,1,1,1,1,0,0,0,67.6,2000.2,0,2028.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,66.67333333333333,4,False,True,False,False,0,0,0,True,False,True,False,False,2042.3763,High,0.0,False,True,False
CUST2761,1,0,0,0,13,1,0,0,0,0,0,0,1,70.15,931.75,0,911.95,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,71.67307692307692,0,True,False,False,False,1,0,0,False,False,True,False,False,911.6508,Medium,0.0,False,True,False
CUST2762,0,0,1,0,64,1,1,1,1,1,1,1,1,115.0,7396.15,0,7360.0,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,115.56484375,6,False,False,False,True,1,0,0,True,False,True,False,False,7353.8804,High,0.0,False,True,False
CUST2763,0,0,0,1,46,1,0,0,1,1,0,0,1,84.8,3958.85,0,3900.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,86.06195652173913,2,False,True,False,False,1,0,0,True,False,False,False,False,3903.8384,High,0.0,False,True,False
CUST2764,0,0,0,0,12,1,0,0,0,0,0,0,0,19.7,260.9,0,236.4,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,True,21.741666666666664,0,False,False,False,False,0,0,0,False,False,False,True,True,233.35083,Low,0.0,False,True,False
CUST2765,0,0,0,0,15,1,0,0,0,0,0,0,0,19.75,297.3,1,296.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,True,19.82,0,True,False,False,False,0,0,0,False,False,False,False,True,296.7068,Low,0.0,False,True,False
CUST2766,1,0,1,1,17,1,0,0,0,0,1,1,1,92.55,1515.1,1,1573.35,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,89.12352941176471,2,True,False,False,False,1,0,0,True,False,True,False,False,1568.255,High,0.0,False,True,False
CUST2767,0,0,1,1,13,1,1,0,1,0,0,1,1,63.15,816.8,0,820.9499999999999,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,62.83076923076923,3,True,False,False,False,0,0,0,False,False,False,True,False,829.5059,Medium,0.0,False,True,False
CUST2768,0,0,1,1,67,1,1,1,0,1,1,0,0,74.0,4868.4,0,4958.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,72.66268656716417,4,False,False,False,True,0,1,0,True,True,False,False,False,4969.7637,High,0.0,False,True,False
CUST2769,1,0,1,0,24,0,0,0,1,0,0,0,0,29.1,688.0,0,698.4000000000001,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,28.666666666666668,1,True,False,False,False,0,0,0,False,False,True,False,False,700.18353,Medium,0.0,False,True,False
CUST2770,1,0,0,0,6,1,0,0,0,1,0,0,0,50.05,288.35,0,300.29999999999995,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,48.05833333333334,1,False,False,False,False,0,0,0,False,False,False,True,False,299.147,Low,0.0,False,True,False
CUST2771,1,1,1,0,53,1,1,0,0,1,0,0,1,60.05,3229.65,1,3182.65,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,False,False,60.93679245283019,2,False,False,True,False,0,0,1,True,False,True,False,False,3198.4148,High,0.0,False,True,False
CUST2772,1,1,1,0,16,1,0,1,0,0,0,0,1,74.3,1178.25,1,1188.8,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,73.640625,1,True,False,False,False,1,1,1,False,False,False,False,False,1171.5704,High,0.0,False,True,False
CUST2773,1,0,0,0,10,1,0,0,0,0,0,0,0,20.0,185.4,0,200.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,True,18.54,0,False,False,False,False,0,0,0,False,False,True,False,True,198.61913,Low,0.0,False,True,False
CUST2774,0,0,0,0,13,1,0,1,0,0,0,0,1,74.65,966.25,0,970.45,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,True,False,74.32692307692308,1,True,False,False,False,1,0,0,False,False,False,True,False,981.33075,Medium,0.0,False,True,False
CUST2775,1,0,0,0,9,1,0,0,0,0,1,0,1,85.35,758.6,1,768.15,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,84.28888888888889,1,False,False,False,False,1,0,0,True,False,True,False,False,754.6906,Medium,0.0,False,True,False
CUST2776,0,0,0,0,25,1,1,1,1,1,1,0,0,74.3,1863.8,1,1857.5,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,74.55199999999999,5,False,True,False,False,0,0,0,False,False,False,True,False,1846.9941,High,0.0,False,True,False
CUST2777,1,1,0,0,7,0,0,1,0,1,0,1,1,44.4,265.8,0,310.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,37.971428571428575,3,False,False,False,False,0,0,1,False,False,True,False,False,296.7264,Low,0.0,False,True,False
CUST2778,1,0,1,1,38,1,1,0,1,1,1,1,1,85.4,3297.0,0,3245.2000000000003,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,86.76315789473684,5,False,True,False,False,0,0,0,True,True,False,False,False,3268.667,High,0.0,False,True,False
